Order Date	Order ID.1	Order ID.2	Customer Name.1	Customer Name.2	Segment	Country	City	Location	Product ID.1	Product ID.2	Product ID.3	Category	Product Name	Sales	Quantity	CompanyName	Expiry Date
02/05/2020	SS	484444	Selam	Michael	Consumer	Kenya	Nairobi	Site	TEC	AC	10003614	Diploma	Graphic Design Diploma	1800	1	null	null
02/05/2020	DN	256603	Nabihah	Ghannam	Corporate	Pakistan	Lahore	Site	OFF	ST	10001809	Courses	Graphic Design	47250	27	Rossi Auto Parts	null
02/05/2020	LL	649697	Raghd	Qureshi	Corporate	Pakistan	Lahore	Site	OFF	BI	10004584	Award	Microsoft Office Award	31500	21	Gino's Hamburgers	null
02/05/2020	OL	310192	Rebecca	Bennett	Corporate	United Kingdom	Warrington	Site	OFF	LA	10004484	Award	Social Media Award	20400	17	First Rate Choice	null
02/05/2020	OU	810428	Sabr	Srour	Consumer	Pakistan	Lahore	Site	OFF	BI	10000136	Courses	Graphic Design	1750	1	null	null
02/05/2020	KL	950376	Louie	Richardson	Consumer	United Kingdom	Warrington	Site	TEC	AC	10001101	Diploma	Executive PA Diploma	4500	1	null	null
02/05/2020	RL	808429	Majida	Hadad	Corporate	Pakistan	Lahore	Site	OFF	EN	10003845	Diploma	HR Diploma	1600	1	Lindsley's Lumber	null
02/05/2020	CQ	896895	Abaalom	Osman	Corporate	Kenya	Nairobi	Site	TEC	MA	10003230	Courses	Executive Assistant Diploma	19995	5	Sky High Financial Advice	null
02/05/2020	NL	342926	Mulhim	Asker	Corporate	Pakistan	Lahore	Site	TEC	MA	10003176	Diploma	Social Media Diploma	53199.72	28	Universo Realtors	null
02/05/2020	OD	44262	Reda	Assaf	Corporate	Pakistan	Lahore	Site	OFF	LA	10001613	Diploma	HR Diploma	27200	17	Audio Visions	null
02/05/2020	NH	341717	Burtuka	Gabriel	Consumer	Kenya	Nairobi	Site	OFF	PA	10000232	Award	Microsoft Office Award	1500	1	null	null
02/05/2020	MD	622565	Fateen	Tannous	Consumer	Pakistan	Lahore	Site	TEC	AC	10003447	Diploma	Executive PA Diploma	4500	1	null	null
02/05/2021	ML	740562	Samihah	Basara	Corporate	Pakistan	Lahore	Site	OFF	PA	10004948	Award	Microsoft Office Award	12000	8	Freedom Map	null
02/05/2021	IE	747595	Radiyah	Najjar	Home Office	Pakistan	Lahore	Site	XVE	QD	71416273	Diploma	Executive PA Diploma	108000	24	null	null
02/05/2021	UX	463916	'Anbar	Boulos	Home Office	Pakistan	Lahore	Site	TEC	PH	10000923	Diploma	Freelancer Diploma	27500	11	null	null
02/05/2021	EG	626928	Zakariyya	Kalb	Consumer	Pakistan	Lahore	Site	TEC	AC	10002567	Diploma	IT Support Diploma	2200	1	null	null
02/05/2021	LN	444618	Fahimah	Salib	Corporate	Pakistan	Lahore	Site	OFF	PA	10004243	Courses	Graphic Design	45500	26	Vibrant Man	null
02/05/2021	HJ	168962	Ellie	Duffy	Home Office	United Kingdom	Liverpool	Hub	FUR	FU	10003981	Courses	Social Media	4000	10	null	null
02/05/2021	ZW	861823	Hayyan	Samaha	Consumer	Kuwait	Kuwait City	Site	OFF	PA	10003673	Diploma	Graphic Design Diploma	1800	1	null	null
02/05/2021	GM	519978	Huwaydah	Sleiman	Consumer	Pakistan	Lahore	Site	OFF	SU	10004782	Diploma	Social Media Diploma	1899.99	1	null	null
02/05/2021	VA	680844	Zaid	Atiyeh	Corporate	Kuwait	Kuwait City	Site	JFL	IS	90078450	Courses	Graphic Design	3500	2	Avant Garde Appraisal Group	null
02/05/2021	UJ	476830	Husniyah	Shamon	Corporate	Pakistan	Lahore	Site	OFF	PA	10004530	Award	Microsoft Office Award	1500	1	Piece Goods Fabric	null
02/05/2021	VN	262036	Lucy	Graham	Consumer	United Kingdom	Warrington	Site	OFF	AR	10003045	Courses	Graphic Design	1750	1	null	null
02/05/2021	KZ	150182	Jordan	Richardson	Consumer	United Kingdom	Warrington	Site	SXU	PN	7271684	Diploma	Executive PA Diploma	4500	1	null	null
02/05/2021	PR	258806	Nusrah	Gerges	Home Office	Pakistan	Lahore	Site	OFF	FA	10003495	Award	Microsoft Office Award	42000	28	null	null
02/06/2020	DU	368435	Shimah	Abadi	Corporate	Pakistan	Lahore	Site	OFF	AR	10001427	Award	HR Award	31479	21	Wilson's Jewelers	null
02/06/2020	CP	6749	Rim	Mifsud	Corporate	Pakistan	Lahore	Site	FUR	TA	10004175	Courses	Microsoft Access	4750	19	Gold Leaf Garden Management	null
02/06/2020	JR	353964	Saif	al Din Guirguis	Home Office	Pakistan	Lahore	Site	TEC	AC	10002399	Diploma	Microsoft Office Diploma	20000	8	null	null
02/06/2020	VT	714924	Negisti	Hagos	Corporate	Kenya	Nairobi	Site	OFF	PA	10001184	Diploma	HR Diploma	27200	17	Kleinhans	null
02/06/2020	DD	861349	Mebrat	Kifle	Home Office	Kenya	Nairobi	Site	FUR	FU	10002298	Courses	Excel	9450	21	null	null
02/06/2020	ME	464351	Abdul-Sami	Said	Home Office	Pakistan	Lahore	Site	TEC	PH	10000347	Diploma	Executive PA Diploma	18000	4	null	null
02/06/2020	EX	94156	Louie	Moss	Home Office	United Kingdom	Warrington	Site	FUR	FU	10000576	Courses	ECDL	17500	28	null	null
02/06/2020	YT	915199	Kulthum	Baz	Consumer	Pakistan	Lahore	Site	LHK	CF	33215061	Courses	ECDL	625	1	null	null
02/06/2020	SJ	565985	Dylan	King	Corporate	United Kingdom	Warrington	Site	FUR	CH	10000785	Courses	Social Media	400	1	Quest Technology Service	null
02/06/2021	ZX	137954	Abdul-Basit	Saliba	Consumer	Pakistan	Lahore	Site	TEC	PH	10002597	Diploma	IT Support Diploma	2200	1	null	null
02/06/2021	CG	82591	Juwayriyah	Zogby	Home Office	Pakistan	Lahore	Site	TEC	AC	10000171	Diploma	IT Support Diploma	15400	7	null	null
02/06/2021	XV	129768	Layth	Essa	Home Office	Pakistan	Lahore	Site	FUR	FU	10003799	Courses	Microsoft Powerpoint	5681	19	null	null
02/06/2021	OD	21686	Selassie	Tesfalem	Home Office	Kenya	Nairobi	Site	OFF	BI	10001267	Courses	Graphic Design	35000	20	null	null
02/06/2021	CF	718262	Ella	Campbell	Consumer	United Kingdom	Warrington	Site	QDR	BB	99413133	Courses	Graphic Design	1750	1	null	null
02/06/2021	QS	36198	Zemzem	Senay	Home Office	Kenya	Nairobi	Site	OFF	AP	10002311	Award	Microsoft Office Award	28500	19	null	null
02/06/2021	VI	767932	Jamilah	Mikhail	Corporate	Pakistan	Lahore	Site	OFF	PA	10003172	Courses	Graphic Design	19250	11	County Seat	null
02/06/2021	WQ	231342	Wafiqah	Ghanem	Consumer	Pakistan	Lahore	Site	YJH	PT	37427774	Courses	Graphic Design	1750	1	null	null
02/06/2021	WV	934470	Luke	Donnelly	Home Office	United Kingdom	Warrington	Site	OFF	PA	10000483	Award	Microsoft Office Award	37500	25	null	null
02/06/2021	RQ	869590	Hadiya	Basara	Corporate	Pakistan	Lahore	Site	FUR	CH	10004754	Courses	Social Media	8400	21	Fretter	null
02/06/2021	GZ	26503	Fadwa	Basara	Consumer	Pakistan	Lahore	Site	OFF	BI	10001670	Award	Microsoft Office Award	1500	1	null	null
02/06/2021	DF	104510	Aziza	Temesgen	Home Office	Kenya	Nairobi	Site	OFF	EN	10003001	Courses	Graphic Design	43750	25	null	null
02/06/2021	RR	207942	Sherrifah	Bishara	Consumer	Pakistan	Lahore	Site	OFF	LA	10001613	Courses	Graphic Design	1750	1	null	null
02/07/2020	GD	77319	Hajjaj	Halabi	Corporate	Pakistan	Lahore	Site	OFF	PA	10000682	Award	Microsoft Office Award	45000	30	Joshua Doore	null
02/07/2020	FX	454116	Dawud	Moghadam	Consumer	Pakistan	Lahore	Site	OFC	FK	64219153	Diploma	Graphic Design Diploma	1800	1	null	null
02/07/2020	SL	991760	Samih	Hakimi	Home Office	Pakistan	Lahore	Site	OFF	PA	10001274	Courses	Graphic Design	5250	3	null	null
02/07/2020	RO	641329	Samirah	Nader	Consumer	Pakistan	Lahore	Site	OFF	ST	10004337	Courses	Graphic Design	1750	1	null	null
02/07/2020	WU	318663	Ban	Baz	Consumer	Pakistan	Lahore	Site	BMF	RO	68782815	Courses	ECDL	625	1	null	null
02/07/2020	XG	431053	Talibah	Baba	Home Office	Pakistan	Lahore	Site	FUR	FU	10000320	Courses	Cloud Architecture	8160	17	null	null
02/07/2020	CK	203507	Zayd	Khoury	Consumer	Pakistan	Lahore	Site	FUR	FU	10000320	Courses	Social Media	400	1	null	null
02/07/2020	IM	855319	Yahya	Hajjar	Consumer	Pakistan	Lahore	Site	TEC	AC	10003870	Diploma	Graphic Design Diploma	1800	1	null	null
02/07/2020	WU	123860	Umm	Kalthum Naser	Home Office	Pakistan	Lahore	Site	OFF	ST	10001128	Courses	Graphic Design	40250	23	null	null
02/07/2020	XL	342172	Hijrah	Said	Consumer	Pakistan	Lahore	Site	OFF	ST	10000777	Courses	Graphic Design	1750	1	null	null
02/07/2021	GL	985814	Mishaal	Abadi	Home Office	Pakistan	Lahore	Site	OFF	SU	10004768	Award	Microsoft Office Award	34500	23	null	null
02/07/2021	HD	813177	Muhammad	Anderson	Corporate	United Kingdom	Warrington	Site	OFF	PA	10003036	Diploma	HR Diploma	46400	29	Flexus	null
02/07/2021	AG	293906	Asil	Kalb	Home Office	Pakistan	Lahore	Site	MZU	KY	99066589	Award	HR Award	11992	8	null	null
02/07/2021	VL	780617	Aman	Kattan	Corporate	Pakistan	Lahore	Site	FUR	CH	10003968	Courses	Excel	12150	27	Castro Convertibles	null
02/07/2021	FC	108147	Harith	Aswad	Corporate	Pakistan	Lahore	Site	OFF	BI	10002706	Award	Social Media Award	26400	22	Millenia Life	null
02/07/2021	OU	784435	Nawar	Said	Corporate	Pakistan	Lahore	Site	TEC	AC	10001990	Diploma	Graphic Design Diploma	48600	27	id Boutiques	null
02/07/2021	AC	369222	Marzuqah	Tahan	Home Office	Pakistan	Lahore	Site	OFF	BI	10004465	Award	Microsoft Office Award	6000	4	null	null
02/07/2021	JC	378604	Aziz	Baz	Consumer	Pakistan	Lahore	Site	OFF	FA	10000134	Award	HR Award	1499	1	null	null
02/07/2021	CB	829460	Faiza	Koury	Home Office	Pakistan	Lahore	Site	ISS	VY	81127982	Courses	Graphic Design	40250	23	null	null
02/07/2021	YH	751736	Aamal	Mikhail	Consumer	Pakistan	Lahore	Site	OFF	BI	10000546	Courses	Graphic Design	1750	1	null	null
02/07/2021	VM	400132	Sa'id	Tahan	Corporate	Pakistan	Lahore	Site	TEC	AC	10002800	Diploma	Social Media Diploma	36099.81	19	Western Auto	null
02/07/2021	CP	978105	Christopher	Fraser	Home Office	United Kingdom	Liverpool	Hub	FUR	BO	10003404	Courses	Python	5600	16	null	null
02/07/2021	ZF	291553	Jal	Touma	Home Office	Pakistan	Lahore	Site	OFF	EN	10004459	Courses	Graphic Design	26250	15	null	null
02/07/2021	LT	872236	Mollie	Barnett	Consumer	United Kingdom	Warrington	Site	FUR	BO	10004409	Courses	Python	350	1	null	null
02/07/2021	KK	553417	Kameel	Naser	Home Office	Pakistan	Lahore	Site	FUR	FU	10001706	Courses	CompTIA	1797	3	null	null
02/07/2021	PC	816284	Omar	Atiyeh	Home Office	Kuwait	Kuwait City	Site	TEC	AC	10001314	Diploma	IT Support Diploma	8800	4	null	null
02/07/2021	BC	817112	Kadar	Wasem	Home Office	Pakistan	Lahore	Site	OFF	BI	10000014	Award	Microsoft Office Award	21000	14	null	null
02/07/2021	VT	428360	Nida'	Naifeh	Corporate	Pakistan	Lahore	Site	WJQ	YE	53286110	Courses	ECDL	13125	21	The White Rabbit	null
02/07/2021	UG	665457	Walladah	Naser	Home Office	Pakistan	Lahore	Site	OFF	AR	10002656	Award	HR Award	2998	2	null	null
02/07/2021	ZM	893226	Libby	Bailey	Corporate	United Kingdom	Warrington	Site	FUR	TA	10001771	Courses	Social Media	3600	9	Big Star Markets	null
02/08/2020	GK	804230	Imran	Kouri	Corporate	Kuwait	Kuwait City	Site	OFF	BI	10003925	Courses	Graphic Design	19250	11	Country Club Markets	null
02/08/2020	LQ	496210	Suhayr	Shalhoub	Home Office	Pakistan	Lahore	Site	OFF	BI	10003694	Courses	Graphic Design	24500	14	null	null
02/08/2020	KN	76332	Jodie	Spencer	Corporate	United Kingdom	Warrington	Site	JWT	GN	19018153	Diploma	IT Support Diploma	44000	20	Manning's Cafeterias	null
02/08/2020	PQ	656725	Burtuka	Ermias	Corporate	Kenya	Nairobi	Site	TEC	PH	10002624	Diploma	Graphic Design Diploma	23400	13	Big D Supermarkets	null
02/08/2020	JB	644840	Hashim	Atiyeh	Corporate	Pakistan	Lahore	Site	OFF	AR	10000817	Award	Microsoft Office Award	25500	17	Cellophane Square	null
02/08/2020	ZY	116970	Edward	Clements	Consumer	United Kingdom	Warrington	Site	OFF	SU	10000157	Award	Microsoft Office Award	1500	1	null	null
02/08/2020	OR	888990	Lami'ah	Baz	Home Office	Pakistan	Lahore	Site	ADC	YU	3620273	Courses	Graphic Design	50750	29	null	null
02/08/2020	XY	433041	Da'd	Masih	Corporate	Pakistan	Lahore	Site	BEV	DR	60044894	Award	HR Award	16489	11	Crafts & More	null
02/08/2021	QG	963110	Uthal	Said	Consumer	Pakistan	Lahore	Site	OFF	AR	10004602	Award	Microsoft Office Award	1500	1	null	null
02/08/2021	KE	819149	Zula	Alem	Home Office	Kenya	Nairobi	Site	TEC	MA	10002790	Diploma	HR Diploma	36800	23	null	null
02/08/2021	MK	43222	Makarim	Tuma	Home Office	Pakistan	Lahore	Site	OFF	PA	10001804	Courses	Graphic Design	43750	25	null	null
02/08/2021	NN	395867	Demsas	Samuel	Home Office	Kenya	Nairobi	Site	MSZ	BP	91618283	Courses	Graphic Design	15750	9	null	null
02/08/2021	IZ	786498	Qatadah	Masih	Home Office	Pakistan	Lahore	Site	OFF	EN	10001509	Award	Microsoft Office Award	12000	8	null	null
02/08/2021	ID	547493	Badi'a	Khouri	Consumer	Pakistan	Lahore	Site	FUR	FU	10003247	Courses	Cloud Architecture	480	1	null	null
02/08/2021	CX	577921	Sibal	Amari	Consumer	Pakistan	Lahore	Site	TEC	CO	10000971	Diploma	HR Diploma	1600	1	null	null
02/08/2021	PG	436920	Hamid	Negassi	Home Office	Kenya	Nairobi	Site	OFF	PA	10001033	Courses	Graphic Design	26250	15	null	null
02/08/2021	US	783132	Butrus	Maalouf	Consumer	Pakistan	Lahore	Site	OFF	BI	10002353	Award	Microsoft Office Award	1500	1	null	null
02/08/2021	KR	151773	Freddie	Walton	Home Office	United Kingdom	Warrington	Site	OFF	BI	10002827	Award	Microsoft Office Award	39000	26	null	null
02/08/2021	SV	720820	Sophia	Bradley	Corporate	United Kingdom	Warrington	Site	TEC	AC	10001838	Courses	Executive Assistant Diploma	75981	19	Steve's Ice Cream	null
02/08/2021	ND	846543	Rebecca	Morgan	Corporate	United Kingdom	Liverpool	Hub	YXU	RG	72452687	Courses	Graphic Design	42000	24	Smitty's Marketplace	null
02/08/2021	XT	155475	Sab	Mustafa	Home Office	Pakistan	Lahore	Site	TEC	AC	10002567	Diploma	Freelancer Diploma	20000	8	null	null
02/08/2021	IT	141352	Nasib	Malouf	Consumer	Pakistan	Lahore	Site	FUR	CH	10002880	Courses	Social Media	400	1	null	null
02/09/2020	LE	91761	Chelsea	Birch	Home Office	United Kingdom	Liverpool	Hub	FUR	CH	10001270	Courses	SQL	8050	23	null	null
02/09/2020	ZD	160741	Lu'ay	Seif	Home Office	Pakistan	Lahore	Site	OFF	LA	10003148	Award	Social Media Award	9600	8	null	null
02/09/2020	GB	205863	Asadel	Aswad	Home Office	Kuwait	Kuwait City	Site	OFF	PA	10004475	Diploma	HR Diploma	33600	21	null	null
02/09/2020	UM	349295	Sam	Stevens	Consumer	United Kingdom	Liverpool	Hub	TEC	PH	10001433	Diploma	HR Diploma	1600	1	null	null
02/09/2020	BA	839217	Ablah	Mikhail	Corporate	Pakistan	Lahore	Site	TEC	AC	10004659	Diploma	IT Support Diploma	48400	22	Trak Auto	null
02/09/2020	CH	467852	Abdul-Wadud	Haik	Home Office	Pakistan	Lahore	Site	OFF	EN	10004955	Courses	Graphic Design	35000	20	null	null
02/09/2020	IU	78256	Azzam	Said	Consumer	Pakistan	Lahore	Site	OFF	LA	10001641	Courses	Graphic Design	1750	1	null	null
02/09/2020	FM	615061	Zachary	Leach	Consumer	United Kingdom	Warrington	Site	FUR	TA	10002958	Courses	Microsoft Powerpoint	299	1	null	null
02/09/2020	PW	167222	George	Thorpe	Home Office	United Kingdom	Warrington	Site	OFF	AR	10001955	Courses	Graphic Design	17500	10	null	null
02/09/2020	DW	954358	Mais	Bata	Consumer	Pakistan	Lahore	Site	OFF	BI	10004600	Award	Social Media Award	1200	1	null	null
02/09/2020	KE	275871	Bisrat	Mustafa	Consumer	Kenya	Nairobi	Site	OFF	BI	10000343	Diploma	Social Media Diploma	1899.99	1	null	null
02/09/2021	PA	380670	Aidan	Russell	Home Office	United Kingdom	Liverpool	Hub	OFF	ST	10003716	Diploma	Social Media Diploma	55099.71	29	null	null
02/09/2021	LZ	32114	Ghadah	Ganim	Home Office	Pakistan	Lahore	Site	OFF	AR	10000657	Courses	Graphic Design	12250	7	null	null
02/09/2021	NY	57918	Brhane	Saare	Corporate	Kenya	Nairobi	Site	FUR	BO	10004467	Courses	Python	8750	25	Hastings	null
02/09/2021	EV	84224	Isabella	Cooke	Corporate	United Kingdom	Liverpool	Hub	FUR	FU	10002298	Courses	Python	9450	27	Burger Chef	null
02/09/2021	HZ	888457	Al	Tufail Cham	Consumer	Pakistan	Lahore	Site	OFF	PA	10000788	Award	Social Media Award	1200	1	null	null
02/09/2021	XM	933477	Abdul-Muqaddim	Quraishi	Consumer	Pakistan	Lahore	Site	GPA	ZZ	34892673	Diploma	Executive PA Diploma	4500	1	null	null
02/09/2021	OZ	343509	Molly	Bishop	Corporate	United Kingdom	Warrington	Site	FUR	TA	10004575	Courses	Social Media	2000	5	Avant Garde Appraisal Group	null
02/09/2021	UK	49123	Hakim	Ganim	Home Office	Pakistan	Lahore	Site	QVU	GN	79730457	Courses	Graphic Design	50750	29	null	null
02/09/2021	GD	249032	Muhib	Hanania	Home Office	Pakistan	Lahore	Site	OFF	BI	10001670	Award	Microsoft Office Award	19500	13	null	null
02/09/2021	JN	765856	Ishfaq	Kanaan	Consumer	Pakistan	Lahore	Site	OFF	BI	10002103	Award	Microsoft Office Award	1500	1	null	null
02/09/2021	VJ	340333	Elen	Abel	Corporate	Kenya	Nairobi	Site	FUR	CH	10004860	Courses	Social Media	5200	13	Better Business Ideas and Services	null
02/09/2021	EH	507110	Jake	Holden	Home Office	United Kingdom	Liverpool	Hub	TEC	PH	10002807	Diploma	Graphic Design Diploma	34200	19	null	null
02/09/2021	ZO	266514	Abdul-Muhaimin	Kouri	Consumer	Pakistan	Lahore	Site	TEC	PH	10001944	Diploma	Social Media Diploma	1899.99	1	null	null
02/09/2021	WP	992021	Badi'a	Khoury	Consumer	Pakistan	Lahore	Site	OFF	BI	10004656	Courses	Graphic Design	1750	1	null	null
02/10/2020	RK	650688	Najibah	Halabi	Consumer	Pakistan	Lahore	Site	DRQ	WG	48237439	Award	HR Award	1499	1	null	null
02/10/2020	UZ	282370	Musnah	Halabi	Home Office	Pakistan	Lahore	Site	WKX	DW	57536632	Courses	ECDL	7500	12	null	null
02/10/2020	CA	291940	Shawqi	Mifsud	Consumer	Pakistan	Lahore	Site	TEC	PH	10002103	Diploma	IT Support Diploma	2200	1	null	null
02/10/2020	SZ	267749	Malika	Attia	Consumer	Pakistan	Lahore	Site	TEC	PH	10002564	Diploma	Graphic Design Diploma	1800	1	null	null
02/10/2020	SE	738578	Fakhr	al Din Mustafa	Home Office	Pakistan	Lahore	Site	FUR	FU	10003981	Courses	CompTIA	1797	3	null	null
02/10/2020	CB	582531	Maddison	Austin	Consumer	United Kingdom	Liverpool	Hub	OFF	ST	10002957	Diploma	Social Media Diploma	1899.99	1	null	null
02/10/2020	ZO	802456	Meaza	Fikru	Home Office	Kenya	Nairobi	Site	RWM	EK	63397495	Award	IT Support Award	23750	19	null	null
02/10/2020	IK	980610	Dhuha	Koury	Consumer	Pakistan	Lahore	Site	OFF	AP	10001492	Diploma	Social Media Diploma	1899.99	1	null	null
02/10/2020	EU	439883	Azzeza	Tekle	Home Office	Kenya	Nairobi	Site	OFF	PA	10001972	Courses	Graphic Design	31500	18	null	null
02/10/2020	YU	296127	Eva	Coates	Consumer	United Kingdom	Warrington	Site	OFF	BI	10002735	Courses	Graphic Design	1750	1	null	null
02/10/2020	RY	112625	Lewis	Barlow	Consumer	United Kingdom	Warrington	Site	FUR	FU	10001196	Courses	Python	350	1	null	null
02/10/2021	SJ	1216	Arij	Mustafa	Consumer	Pakistan	Lahore	Site	OFF	EN	10002500	Courses	Graphic Design	1750	1	null	null
02/10/2021	PK	786892	Abbud	Toma	Consumer	Pakistan	Lahore	Site	FOZ	TM	24459591	Diploma	Executive PA Diploma	4500	1	null	null
02/10/2021	ER	265588	Semira	Mustafa	Home Office	Kenya	Nairobi	Site	NVU	YN	9692272	Courses	Graphic Design	52500	30	null	null
02/10/2021	TE	808851	Hayyan	Shamoun	Home Office	Pakistan	Lahore	Site	HFR	NX	13946904	Courses	Graphic Design	49000	28	null	null
